dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.2,Baseline-Full,17,7,0.8122,21.31125,0.17269999999999996,0.9859,0.8132,28,0.8109,0.8067,0.5943325757980347,1.1802856922149658,0.05517553001046182,0.14477598246634005,0.3693828582763672,0.8660755753517151,,,,,,,,
cifar10,0.4,Baseline-Full,17,7,0.8122,21.31125,0.17269999999999996,0.9859,0.8132,28,0.8109,0.8067,0.5943325757980347,1.1802856922149658,0.05517553001046182,0.14477598246634005,0.3693828582763672,0.8660755753517151,,,,,,,,
cifar10,0.6,Baseline-Full,17,7,0.8122,21.31125,0.17269999999999996,0.9859,0.8132,28,0.8109,0.8067,0.5943325757980347,1.1802856922149658,0.05517553001046182,0.14477598246634005,0.3693828582763672,0.8660755753517151,,,,,,,,
cifar10,0.8,Baseline-Full,17,7,0.8122,21.31125,0.17269999999999996,0.9859,0.8132,28,0.8109,0.8067,0.5943325757980347,1.1802856922149658,0.05517553001046182,0.14477598246634005,0.3693828582763672,0.8660755753517151,,,,,,,,
cifar10,1.0,Baseline-Full,17,7,0.8122,21.31125,0.17269999999999996,0.9859,0.8132,28,0.8109,0.8067,0.5943325757980347,1.1802856922149658,0.05517553001046182,0.14477598246634005,0.3693828582763672,0.8660755753517151,,,,,,,,
cifar10,0.0,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,0.2,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,0.4,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,0.6,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,0.8,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,1.0,Baseline-Full,18,6,0.7929,20.421249999999997,0.17084999999999995,0.98595,0.8151,27,0.797,0.8044,0.6273103356361389,1.144331693649292,0.059230499404668804,0.14446140529811385,0.39900243282318115,0.8562304973602295,,,,,,,,
cifar10,0.0,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,0.2,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,0.4,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,0.6,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,0.8,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,1.0,Baseline-Full,19,8,0.8039,22.093699999999995,0.17647499999999994,0.979775,0.8033,29,0.8061,0.8056,0.6215556859970093,1.1457602977752686,0.07045300363302232,0.14177804642617706,0.3350018858909607,0.876552939414978,,,,,,,,
cifar10,0.0,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,0.2,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,0.4,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,0.6,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,0.8,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,1.0,Baseline-Half,10,6,0.751,19.0868,0.22214999999999996,0.99495,0.7728,27,0.7519,0.7671,0.7511025071144104,1.3214243650436401,0.0641572610616684,0.16729975106716152,0.5136688351631165,0.8160572648048401,,,,,,,,
cifar10,0.0,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,0.2,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,0.4,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,0.6,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,0.8,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,1.0,Baseline-Half,11,7,0.7535,19.796400000000002,0.21629999999999994,0.9984,0.7821,28,0.7428,0.7763,0.7787925004959106,1.2611660957336426,0.07835680021047589,0.16043584002256395,0.49025288224220276,0.8211567401885986,,,,,,,,
cifar10,0.0,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,0.2,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,0.4,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,0.6,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,0.8,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,1.0,Baseline-Half,12,4,0.7448,17.832099999999997,0.21599999999999997,0.9999,0.7839,25,0.7426,0.7841,0.7606882452964783,1.2343336343765259,0.031507761713862416,0.15501639825701719,0.6458533406257629,0.7721242904663086,,,,,,,,
cifar10,0.0,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,0.2,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,0.4,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,0.6,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,0.8,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,1.0,Baseline-Half,13,6,0.7433,18.950100000000003,0.22820000000000007,0.9906,0.7624,27,0.7379,0.7582,0.7940393686294556,1.396689772605896,0.07357537048012018,0.17563181033730513,0.524558424949646,0.811475396156311,,,,,,,,
cifar10,0.0,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,0.2,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,0.4,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,0.6,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,0.8,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,1.0,Baseline-Half,14,5,0.7371,18.30205,0.21789999999999998,0.9944,0.7765,26,0.7342,0.772,0.7848425507545471,1.2814608812332153,0.053130762261152265,0.16562400464713575,0.5811314582824707,0.7873307466506958,,,,,,,,
cifar10,0.0,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
cifar10,0.2,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
cifar10,0.4,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
cifar10,0.6,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
cifar10,0.8,Baseline-Half,15,7,0.756,20.2956,0.20550000000000002,1.0,0.7945,28,0.7511,0.7953,0.7743822336196899,1.2182438373565674,0.08743996153771881,0.1507572593003512,0.4409106373786926,0.8385399580001831,,,,,,,,
