dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.8,Baseline-Full,9,6,0.8041,20.27345,0.185075,0.983575,0.7985,27,0.7989,0.7916,0.6214737296104431,1.185335636138916,0.05543149844706059,0.1531642190784216,0.40666839480400085,0.8538857698440552,,,,,,,,
cifar10,1.0,Baseline-Full,9,6,0.8041,20.27345,0.185075,0.983575,0.7985,27,0.7989,0.7916,0.6214737296104431,1.185335636138916,0.05543149844706059,0.1531642190784216,0.40666839480400085,0.8538857698440552,,,,,,,,
cifar10,0.0,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,0.2,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,0.4,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,0.6,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,0.8,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,1.0,Baseline-Half,7,6,0.755,19.09045,0.22995,0.98315,0.7532,27,0.7536,0.7477,0.7437953948974609,1.454710602760315,0.06980026223659516,0.18391477143764495,0.48597049713134766,0.8234003186225891,,,,,,,,
cifar10,0.0,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
cifar10,0.2,Baseline-Half,8,4,0.7401,17.86795,0.20799999999999996,1.0,0.792,25,0.7303,0.7851,0.7793310880661011,1.2039644718170166,0.03733004560917616,0.1548199968338013,0.6633026003837585,0.7640751004219055,,,,,,,,
