dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
glass,0.2,best_val_acc,Distill-S vs Baseline-LS,20,-0.016176469624042514,-0.04852940887212755,0.010294121503829962,0.5194869482390791,1.0,-0.17647058823529413,ns
glass,0.4,best_val_acc,Distill-S vs Baseline-LS,20,0.0014705866575241062,-0.02205882817506791,0.024999997019767767,0.9431210136210262,1.0,0.0196078431372549,ns
glass,0.6,best_val_acc,Distill-S vs Baseline-LS,20,5.960464477539063e-09,-0.026470577716827388,0.020588243007659913,0.45456000940001007,1.0,0.24358974358974358,ns
glass,0.8,best_val_acc,Distill-S vs Baseline-LS,20,-0.011764703691005709,-0.045588234066963204,0.014705890417098999,0.886517960546981,1.0,-0.041666666666666664,ns
glass,1.0,best_val_acc,Distill-S vs Baseline-LS,20,-0.01323529183864594,-0.04264705926179886,0.013235294818878179,0.4791607583501728,1.0,-0.23076923076923078,ns
wine,0.0,best_val_acc,Distill-S vs Baseline-LS,20,-0.0017857104539871216,-0.014285719394683838,0.0125,1.0,1.0,0.0,ns
wine,0.2,best_val_acc,Distill-S vs Baseline-LS,20,0.003571432828903198,-0.01071428656578064,0.017857152223587035,0.5055707258803321,1.0,0.24444444444444444,ns
wine,0.4,best_val_acc,Distill-S vs Baseline-LS,20,-0.0035714268684387206,-0.016071423888206482,0.00714285671710968,0.7257209852083116,1.0,-0.14285714285714285,ns
wine,0.6,best_val_acc,Distill-S vs Baseline-LS,20,-0.0017857134342193603,-0.01428571343421936,0.010714289546012879,0.7920689965469446,1.0,-0.10714285714285714,ns
wine,0.8,best_val_acc,Distill-S vs Baseline-LS,20,-0.005357146263122559,-0.017857152223587035,0.005357140302658081,0.3795370857491177,1.0,-0.35714285714285715,ns
wine,1.0,best_val_acc,Distill-S vs Baseline-LS,20,-0.00535714328289032,-0.016071429848670958,0.0035714268684387206,0.31731050786291415,1.0,-0.42857142857142855,ns
breastcancer,0.0,e_star,Distill-S vs Baseline-LS,20,-18.4,-42.5,5.501249999999982,0.14024012294537247,1.0,-0.3761904761904762,ns
breastcancer,0.2,e_star,Distill-S vs Baseline-LS,20,-2.65,-39.00125,37.45,0.3222556468702219,1.0,-0.2523809523809524,ns
breastcancer,0.4,e_star,Distill-S vs Baseline-LS,20,-13.75,-50.7,26.0,0.09290617826898358,1.0,-0.42857142857142855,ns
breastcancer,0.6,e_star,Distill-S vs Baseline-LS,20,-14.6,-50.8,25.25,0.09662339774095825,1.0,-0.4238095238095238,ns
breastcancer,0.8,e_star,Distill-S vs Baseline-LS,20,-11.65,-53.0025,34.70124999999999,0.05216055045471801,0.7824082568207702,-0.49523809523809526,ns
breastcancer,1.0,e_star,Distill-S vs Baseline-LS,20,-26.4,-59.85125,11.8,0.008472377988717274,0.18639231575178003,-0.6714285714285714,ns
digits,0.0,e_star,Distill-S vs Baseline-LS,20,19.75,0.5,38.251249999999985,0.05316925048828125,0.7824082568207702,0.49523809523809526,ns
digits,0.2,e_star,Distill-S vs Baseline-LS,20,0.4,-28.95,30.25,0.9039076325167246,1.0,-0.031578947368421054,ns
digits,0.4,e_star,Distill-S vs Baseline-LS,20,21.3,-12.1,55.35,0.2548092680556696,1.0,0.2904761904761905,ns
digits,0.6,e_star,Distill-S vs Baseline-LS,20,-7.0,-37.05,22.45249999999996,0.562787032479726,1.0,-0.14761904761904762,ns
digits,0.8,e_star,Distill-S vs Baseline-LS,20,-1.2,-27.85125,26.25124999999998,0.9851046895658867,1.0,-0.004761904761904762,ns
digits,1.0,e_star,Distill-S vs Baseline-LS,20,47.45,-5.201249999999999,101.25249999999997,0.21616744995117188,1.0,0.3238095238095238,ns
glass,0.0,e_star,Distill-S vs Baseline-LS,20,7.55,-12.7,29.85,0.9305010079038696,1.0,-0.023391812865497075,ns
glass,0.2,e_star,Distill-S vs Baseline-LS,20,-11.2,-25.50125,0.6,0.09352559932972632,1.0,-0.4502923976608187,ns
glass,0.4,e_star,Distill-S vs Baseline-LS,20,-15.05,-28.35125,-3.9,0.009986915080236209,0.20965178828380943,-0.6736842105263158,ns
glass,0.6,e_star,Distill-S vs Baseline-LS,20,-3.85,-22.0,14.551249999999982,0.25722224868542654,1.0,-0.30409356725146197,ns
glass,0.8,e_star,Distill-S vs Baseline-LS,20,-18.8,-39.05,-0.8,0.012946026127481566,0.24597449642214975,-0.6862745098039216,ns
glass,1.0,e_star,Distill-S vs Baseline-LS,20,-13.25,-28.60125,1.3,0.023034263836784162,0.3685482213885466,-0.6274509803921569,ns
wine,0.0,e_star,Distill-S vs Baseline-LS,20,101.55,35.097500000000004,162.15,0.009983418489705211,0.20965178828380943,0.6571428571428571,ns
wine,0.2,e_star,Distill-S vs Baseline-LS,20,85.5,15.94875,149.35249999999996,0.020578244989942276,0.3498301648290187,0.5904761904761905,ns
wine,0.4,e_star,Distill-S vs Baseline-LS,20,65.4,0.9,125.90374999999995,0.05316925048828125,0.7824082568207702,0.49523809523809526,ns
wine,0.6,e_star,Distill-S vs Baseline-LS,20,94.9,32.29875,153.70124999999996,0.013616561889648438,0.24597449642214975,0.6190476190476191,ns
wine,0.8,e_star,Distill-S vs Baseline-LS,20,71.45,18.747500000000002,122.20124999999999,0.003758735438562999,0.09020965052551197,0.7578947368421053,ns
wine,1.0,e_star,Distill-S vs Baseline-LS,20,84.4,22.64875,140.65124999999998,0.0072956085205078125,0.1677989959716797,0.6666666666666666,ns
breastcancer,0.0,ece_best,Distill-S vs Baseline-LS,20,-0.038095796578808835,-0.04263691618842514,-0.03345142293982865,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.2,ece_best,Distill-S vs Baseline-LS,20,-0.04100695218433414,-0.046146130270994554,-0.03565825936956364,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.4,ece_best,Distill-S vs Baseline-LS,20,-0.04022702080638785,-0.044894685313889855,-0.035348564871962654,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.6,ece_best,Distill-S vs Baseline-LS,20,-0.04139269232227092,-0.04612920852214621,-0.036620901698213915,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.8,ece_best,Distill-S vs Baseline-LS,20,-0.04056730565794728,-0.04624816764342159,-0.03413669876035366,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,1.0,ece_best,Distill-S vs Baseline-LS,20,-0.03901063444321617,-0.045333425875164965,-0.031420488927448,3.814697265625e-06,4.57763671875e-05,-0.9904761904761905,***
digits,0.0,ece_best,Distill-S vs Baseline-LS,20,-0.11226241884546147,-0.11619992375508365,-0.10828946514613928,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.2,ece_best,Distill-S vs Baseline-LS,20,-0.1113528940309253,-0.11525096212731054,-0.10723523264357616,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.4,ece_best,Distill-S vs Baseline-LS,20,-0.10920916481357482,-0.11318358322165699,-0.10545315931168281,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.6,ece_best,Distill-S vs Baseline-LS,20,-0.11131966559009421,-0.11561794461646221,-0.1072862555043151,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.8,ece_best,Distill-S vs Baseline-LS,20,-0.1118121597977976,-0.11549942000665597,-0.10842289523273295,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,1.0,ece_best,Distill-S vs Baseline-LS,20,-0.11292882282079923,-0.11538769509172485,-0.11055894888218287,1.9073486328125e-06,4.57763671875e-05,-1.0,***
glass,0.0,ece_best,Distill-S vs Baseline-LS,20,0.0034280236550541703,-0.01876541948725666,0.026697604345634212,0.8694877624511719,1.0,-0.047619047619047616,ns
glass,0.2,ece_best,Distill-S vs Baseline-LS,20,0.02336827700221263,-0.0017281113201102457,0.04729061259433284,0.069580078125,0.41748046875,0.4666666666666667,ns
glass,0.4,ece_best,Distill-S vs Baseline-LS,20,0.009455395697854299,-0.011223235683039146,0.03100291420164151,0.40909767150878906,1.0,0.21904761904761905,ns
glass,0.6,ece_best,Distill-S vs Baseline-LS,20,0.012051819611427397,-0.0044153721258044535,0.030143882884795577,0.2773551940917969,1.0,0.2857142857142857,ns
glass,0.8,ece_best,Distill-S vs Baseline-LS,20,0.0015380710363387972,-0.018832707314123936,0.020452519576823296,0.7285060882568359,1.0,0.09523809523809523,ns
glass,1.0,ece_best,Distill-S vs Baseline-LS,20,0.023247059382671537,-0.0026113742325714934,0.05199605382155885,0.15364646911621094,0.7682323455810547,0.37142857142857144,ns
wine,0.0,ece_best,Distill-S vs Baseline-LS,20,-0.06588312880032592,-0.07682490531562106,-0.053678137658991765,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.2,ece_best,Distill-S vs Baseline-LS,20,-0.06415769917269551,-0.07492685496600139,-0.05182803646764823,3.814697265625e-06,4.57763671875e-05,-0.9904761904761905,***
wine,0.4,ece_best,Distill-S vs Baseline-LS,20,-0.06484423312875962,-0.07531248065332573,-0.053628172675768575,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.6,ece_best,Distill-S vs Baseline-LS,20,-0.061927225606309054,-0.07432614134521122,-0.0496918589828743,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,0.8,ece_best,Distill-S vs Baseline-LS,20,-0.06371214398079449,-0.07581892302156322,-0.051225298369924226,1.9073486328125e-06,4.57763671875e-05,-1.0,***
wine,1.0,ece_best,Distill-S vs Baseline-LS,20,-0.0653953837023841,-0.07577461354641452,-0.053573178689305986,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.0,ece_final,Distill-S vs Baseline-LS,20,-0.039476129909356436,-0.044802243233772764,-0.03417738127930645,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.2,ece_final,Distill-S vs Baseline-LS,20,-0.03835348889493105,-0.04449740908843906,-0.03209203530102966,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.4,ece_final,Distill-S vs Baseline-LS,20,-0.03736440675300464,-0.042826079804646366,-0.03163385700042311,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.6,ece_final,Distill-S vs Baseline-LS,20,-0.038156155222340636,-0.043456064809701954,-0.03262089821330287,1.9073486328125e-06,4.57763671875e-05,-1.0,***
breastcancer,0.8,ece_final,Distill-S vs Baseline-LS,20,-0.03530307992508537,-0.04176771252301701,-0.02833259873745733,3.814697265625e-06,4.57763671875e-05,-0.9904761904761905,***
breastcancer,1.0,ece_final,Distill-S vs Baseline-LS,20,-0.03555397767769662,-0.0431408477947116,-0.026928833027680708,9.5367431640625e-06,6.67572021484375e-05,-0.9714285714285714,***
digits,0.0,ece_final,Distill-S vs Baseline-LS,20,-0.11284667193889616,-0.1170454698615811,-0.10860191033097608,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.2,ece_final,Distill-S vs Baseline-LS,20,-0.11201490609803136,-0.11626485899639215,-0.10787012819355976,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.4,ece_final,Distill-S vs Baseline-LS,20,-0.11275628353158633,-0.11659040791924215,-0.10898508951445625,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.6,ece_final,Distill-S vs Baseline-LS,20,-0.11272560331349571,-0.11714843067423339,-0.10857480804932615,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,0.8,ece_final,Distill-S vs Baseline-LS,20,-0.11305083114860788,-0.11622614024139735,-0.10989419526653368,1.9073486328125e-06,4.57763671875e-05,-1.0,***
digits,1.0,ece_final,Distill-S vs Baseline-LS,20,-0.11343232904043461,-0.11651755292579118,-0.11032491860843988,1.9073486328125e-06,4.57763671875e-05,-1.0,***
glass,0.0,ece_final,Distill-S vs Baseline-LS,20,0.01625735808250517,-0.0013339142250113575,0.033602942061112355,0.082550048828125,0.412750244140625,0.44761904761904764,ns
glass,0.2,ece_final,Distill-S vs Baseline-LS,20,0.013792061944340545,-0.0014456161631401117,0.028730888171771246,0.08969497680664062,0.412750244140625,0.4380952380952381,ns
glass,0.4,ece_final,Distill-S vs Baseline-LS,20,0.021205617903276956,0.00038211869639021874,0.0430054580368275,0.15364646911621094,0.412750244140625,0.37142857142857144,ns
glass,0.6,ece_final,Distill-S vs Baseline-LS,20,0.027229318993036156,0.00546935744930147,0.046455063533124535,0.01531219482421875,0.0918731689453125,0.6095238095238096,ns
glass,0.8,ece_final,Distill-S vs Baseline-LS,20,0.015523919151272885,0.0024284756642787776,0.029684727064572102,0.13272666931152344,0.412750244140625,0.3904761904761905,ns
glass,1.0,ece_final,Distill-S vs Baseline-LS,20,0.014953212509321617,-0.005725257260681572,0.03333051782707834,0.16495704650878906,0.412750244140625,0.3619047619047619,ns
wine,0.0,ece_final,Distill-S vs Baseline-LS,20,-0.0660521319342984,-0.07564226484650537,-0.05609240524263846,1.9073486328125e-06,4.57763671875e-05,-1.0,***
