dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
Digits,0.0,e_star,Distill-S vs Baseline-Half,20,59.85,41.3,77.80124999999998,0.00021852483499695252,0.00524459603992686,0.9428571428571428,**
Digits,0.2,e_star,Distill-S vs Baseline-Half,20,38.9,16.2,62.2,0.0037622518256999957,0.07900728833969992,0.7578947368421053,
Digits,0.4,e_star,Distill-S vs Baseline-Half,20,59.0,35.0,84.05,0.0004483047889457322,0.01031101014575184,0.8952380952380953,*
Digits,0.6,e_star,Distill-S vs Baseline-Half,20,37.75,18.2,58.2,0.004501685369001637,0.09003370738003273,0.7843137254901961,
Digits,0.8,e_star,Distill-S vs Baseline-Half,20,47.25,18.55,77.9,0.007879227774042886,0.14970532770681483,0.7134502923976608,
Digits,1.0,e_star,Distill-S vs Baseline-Half,20,91.6,49.65,135.30249999999998,0.0009815397525216685,0.021593874555476705,1.0,*
Glass,0.0,e_star,Distill-S vs Baseline-Half,20,23.3,7.45,44.05,0.009688990694446377,0.17440183250003477,0.7352941176470589,
Glass,0.2,e_star,Distill-S vs Baseline-Half,20,4.5,-2.55,12.15,0.34381720448796627,1.0,0.24736842105263157,
Glass,0.4,e_star,Distill-S vs Baseline-Half,20,0.7,-6.4,8.55,0.8497750223240732,1.0,-0.05228758169934641,
Glass,0.6,e_star,Distill-S vs Baseline-Half,20,11.9,1.398750000000001,24.9,0.07464680491957937,1.0,0.5604395604395604,
Glass,0.8,e_star,Distill-S vs Baseline-Half,20,-3.05,-16.85,10.4,0.31289571663541915,1.0,-0.2867647058823529,
Glass,1.0,e_star,Distill-S vs Baseline-Half,20,2.5,-4.251249999999999,11.65,0.721814730439508,1.0,-0.13333333333333333,
Wine,0.0,e_star,Distill-S vs Baseline-Half,20,4.6,-44.25125,56.75249999999996,0.6377666989276032,1.0,0.14285714285714285,
Wine,0.2,e_star,Distill-S vs Baseline-Half,20,-11.55,-57.10125,37.30249999999996,0.4897468926550186,1.0,-0.20952380952380953,
Wine,0.4,e_star,Distill-S vs Baseline-Half,20,-31.7,-75.10125,16.60374999999995,0.06636236908678253,0.995435536301738,-0.5220588235294118,
Wine,0.6,e_star,Distill-S vs Baseline-Half,20,-2.1,-45.25125,45.851249999999986,0.485061464333312,1.0,-0.19852941176470587,
Wine,0.8,e_star,Distill-S vs Baseline-Half,20,-25.6,-58.50125,9.60124999999998,0.1005251728089838,1.0,-0.5164835164835165,
Wine,1.0,e_star,Distill-S vs Baseline-Half,20,-12.65,-30.85,2.8,0.32806478170083675,1.0,-0.3333333333333333,
BreastCancer,0.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.007417582352082762,-0.014560439003692829,-4.576784748649921e-10,0.03941912801684298,0.6307060482694877,-0.5686274509803921,
BreastCancer,0.2,final_gen_gap,Distill-S vs Baseline-Half,20,-0.006593406527906931,-0.010989010628763096,-0.001648351877600221,0.0055980003434861385,0.11196000686972277,-0.7647058823529411,
BreastCancer,0.4,final_gen_gap,Distill-S vs Baseline-Half,20,-0.005219780154280583,-0.010164834968336275,-0.00027472543847429146,0.041034685126560805,0.6307060482694877,-0.5808823529411765,
BreastCancer,0.6,final_gen_gap,Distill-S vs Baseline-Half,20,-0.0035714285386787238,-0.007417582221083544,0.0008241756276770364,0.09253921963184694,1.0,-0.46405228758169936,
BreastCancer,0.8,final_gen_gap,Distill-S vs Baseline-Half,20,-0.0027472527472527245,-0.005769230605481715,-9.824938484092812e-11,0.10916025906553788,1.0,-0.5454545454545454,
BreastCancer,1.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.0005494505167007448,-0.0019230768575772994,0.0005494505494505403,0.5929800980174267,1.0,-0.3333333333333333,
Digits,0.0,final_gen_gap,Distill-S vs Baseline-Half,20,-0.009745495578517071,-0.014795083479388885,-0.0047789664653332285,0.0051033286471516654,0.10716990159018497,-0.7142857142857143,
Digits,0.2,final_gen_gap,Distill-S vs Baseline-Half,20,-0.00556521441107209,-0.01035629933554191,-0.000775610276020082,0.0758514404296875,0.9860687255859375,-0.45714285714285713,
Digits,0.4,final_gen_gap,Distill-S vs Baseline-Half,20,-0.006349338049473971,-0.010791090735922682,-0.002343864029775518,0.02508084098587283,0.45145513774571094,-0.5714285714285714,
