key,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc
"('wine', 'sens-KD', 1.0, 0.3, 3)",299,1.0,294.4285716712475,0.0,1.0,1.0,300,1.0,1.0,0.01361073087900877,0.01361073087900877,0.013083759281370374,0.013083759281370374,0.055656757205724716,0.9869162440299988,0.9722222222222222
"('wine', 'sens-KD', 1.0, 0.5, 3)",299,1.0,294.8214288055897,0.0,1.0,1.0,300,1.0,1.0,0.025677548721432686,0.025677548721432686,0.02314980493651496,0.02314980493651496,0.08017607033252716,0.9768500924110413,0.9722222222222222
"('wine', 'sens-KD', 1.0, 0.7, 3)",299,1.0,295.00000020861626,-0.03508771929824561,0.9649122807017544,1.0,300,0.9722222222222222,0.9722222222222222,0.04138142615556717,0.04138142615556717,0.033565286133024425,0.033565286133024425,0.09767531603574753,0.9694392085075378,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.3, 3)",185,1.0,200.46428593993187,0.0,1.0,1.0,206,1.0,1.0,0.02416570484638214,0.024049952626228333,0.022880623737970986,0.022784022821320426,0.08995593339204788,0.9771193265914917,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.5, 3)",121,1.0,136.82142880558968,-0.01754385964912286,0.9824561403508771,1.0,142,1.0,1.0,0.035388149321079254,0.03565219044685364,0.03113705582088894,0.03135587275028229,0.1031680628657341,0.9688629508018494,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.7, 3)",121,1.0,137.00000020861626,-0.03508771929824561,0.9649122807017544,1.0,142,0.9722222222222222,0.9722222222222222,0.05021018907427788,0.05000101029872894,0.0390411913394928,0.03901299337546031,0.10899165272712708,0.9680254459381104,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.3, 3)",121,1.0,136.75000020861626,0.0,1.0,1.0,142,1.0,1.0,0.0260835662484169,0.026731595396995544,0.024609274334377713,0.02515164679951138,0.09539458155632019,0.9753906726837158,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.5, 3)",87,1.0,102.96428588032722,-0.01754385964912286,0.9824561403508771,1.0,108,1.0,1.0,0.0356900691986084,0.03673972934484482,0.031784663597742714,0.03244898385471767,0.1076500415802002,0.96821528673172,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.7, 3)",87,1.0,103.1428574025631,-0.03508771929824561,0.9649122807017544,1.0,108,0.9722222222222222,0.9722222222222222,0.05073826387524605,0.05028334632515907,0.03960340883996752,0.03955138391918606,0.11209498345851898,0.9674243927001953,0.9722222222222222
"('wine', 'sens-LS', 0.05, 4)",39,0.8928571343421936,51.78571389615536,0.1071428656578064,1.0,0.8928571343421936,60,0.9722222222222222,0.9722222222222222,0.16990000009536743,0.15484341979026794,0.07984279923968848,0.05580451091130573,0.29090696573257446,0.9145529866218567,
"('wine', 'sens-LS', 0.1, 4)",39,0.8928571343421936,51.78571389615536,0.1071428656578064,1.0,0.8928571343421936,60,0.9722222222222222,0.9722222222222222,0.18153232336044312,0.17603105306625366,0.08810941543844013,0.09188759823640189,0.3502286374568939,0.8940608501434326,
"('wine', 'sens-LS', 0.2, 4)",37,0.8928571343421936,49.99999962747097,0.1071428656578064,1.0,0.8928571343421936,58,0.9722222222222222,0.9722222222222222,0.23328039050102234,0.24246615171432495,0.13400151663356355,0.14145632916026643,0.4981512427330017,0.8382207155227661,
"('wine', 'sens-LS', 0.3, 4)",34,0.8928571343421936,47.32142822444439,0.1071428656578064,1.0,0.8928571343421936,55,0.9722222222222222,0.9722222222222222,0.3010779619216919,0.31596630811691284,0.1951377987861633,0.20833500557475618,0.6366312503814697,0.7770844101905823,
"('wine', 'sens-KD', 1.0, 0.3, 4)",68,0.8928571343421936,78.71428452432156,0.1071428656578064,1.0,0.8928571343421936,89,0.9722222222222222,0.9722222222222222,0.1324596405029297,0.13894473016262054,0.03327071832285985,0.022076265679465405,0.09108156710863113,0.9779601693153381,1.0
"('wine', 'sens-KD', 1.0, 0.5, 4)",54,0.9285714030265808,67.55356977880001,0.07142859697341919,1.0,0.9285714030265808,75,0.9722222222222222,0.9722222222222222,0.12746721506118774,0.13258838653564453,0.0346531867980957,0.02665665580166708,0.13365261256694794,0.9659189581871033,1.0
"('wine', 'sens-KD', 1.0, 0.7, 4)",50,0.9285714030265808,63.87499837577343,0.07142859697341919,1.0,0.9285714030265808,71,0.9722222222222222,0.9722222222222222,0.12613438069820404,0.1296939104795456,0.041107965840233684,0.03012000521024068,0.15430432558059692,0.9597856998443604,1.0
"('wine', 'sens-KD', 2.0, 0.3, 4)",44,0.9285714030265808,57.96428440511227,0.1071428656578064,1.0,0.8928571343421936,65,0.9722222222222222,0.9722222222222222,0.13628897070884705,0.13111600279808044,0.044728411568535686,0.027503167589505516,0.1374492049217224,0.9630707502365112,1.0
"('wine', 'sens-KD', 2.0, 0.5, 4)",47,0.9285714030265808,61.0535698980093,0.07142859697341919,1.0,0.9285714030265808,68,0.9722222222222222,0.9722222222222222,0.1272294670343399,0.13001401722431183,0.03706139326095578,0.029247171348995637,0.10726605355739594,0.9707731604576111,1.0
"('wine', 'sens-KD', 2.0, 0.7, 4)",47,0.9285714030265808,61.0535698980093,0.07142859697341919,1.0,0.9285714030265808,68,0.9722222222222222,0.9722222222222222,0.12371545284986496,0.1284935474395752,0.039289055599106656,0.029897790816095143,0.10097289085388184,0.971900224685669,1.0
"('wine', 'sens-KD', 4.0, 0.3, 4)",44,0.9285714030265808,58.19642715156078,0.07142859697341919,1.0,0.9285714030265808,65,0.9722222222222222,0.9722222222222222,0.13299524784088135,0.1313980221748352,0.03441419700781504,0.026879558960596732,0.10956994444131851,0.9694474339485168,1.0
"('wine', 'sens-KD', 4.0, 0.5, 4)",44,0.9285714030265808,58.23214142024517,0.07142859697341919,1.0,0.9285714030265808,65,0.9722222222222222,0.9722222222222222,0.12765255570411682,0.12982115149497986,0.04224496748712325,0.030787658360269338,0.10199233889579773,0.970048189163208,1.0
"('wine', 'sens-KD', 4.0, 0.7, 4)",44,0.9285714030265808,58.303569957613945,0.07142859697341919,1.0,0.9285714030265808,65,0.9722222222222222,0.9722222222222222,0.1253749281167984,0.128223717212677,0.044729231132401334,0.0348708629608154,0.09957071393728256,0.9695122241973877,1.0
"('wine', 'sens-LS', 0.05, 5)",160,1.0,177.21428591012955,0.0,1.0,1.0,181,0.9166666666666666,0.9166666666666666,0.16286982595920563,0.16071420907974243,0.09215630508131452,0.09200971904728147,0.2887016236782074,0.906048059463501,
"('wine', 'sens-LS', 0.1, 5)",156,1.0,173.21428591012955,0.0,1.0,1.0,177,0.9444444444444444,0.9444444444444444,0.19276589155197144,0.19225828349590302,0.11168338855107625,0.11222143471240996,0.4046581983566284,0.8679755330085754,
"('wine', 'sens-LS', 0.2, 5)",155,1.0,172.28571450710297,0.0,1.0,1.0,176,0.9444444444444444,0.9444444444444444,0.2629280090332031,0.2639850378036499,0.20046969420380062,0.2009797915816307,0.5782477855682373,0.8009703159332275,
"('wine', 'sens-LS', 0.3, 5)",124,1.0,141.35714304447174,0.0,1.0,1.0,145,0.9444444444444444,0.9444444444444444,0.33651599287986755,0.33778947591781616,0.20587102903260124,0.23064580559730527,0.7070047855377197,0.738573431968689,
"('wine', 'sens-KD', 1.0, 0.3, 5)",299,1.0,296.1428573727608,0.0,1.0,1.0,300,0.9444444444444444,0.9444444444444444,0.1254233717918396,0.1254233717918396,0.05912169814109802,0.05912169814109802,0.10375592112541199,0.9660197496414185,0.9444444444444444
"('wine', 'sens-KD', 1.0, 0.5, 5)",299,1.0,296.1071431040764,0.0,1.0,1.0,300,0.9444444444444444,0.9444444444444444,0.11611434817314148,0.11611434817314148,0.060023925370640226,0.060023925370640226,0.11632287502288818,0.9601102471351624,0.9444444444444444
"('wine', 'sens-KD', 1.0, 0.7, 5)",231,1.0,247.10714310407639,0.0,1.0,1.0,251,0.9444444444444444,0.9444444444444444,0.11838775128126144,0.11634842306375504,0.06392562554942237,0.06321109996901618,0.13064247369766235,0.9543448686599731,0.9444444444444444
"('wine', 'sens-KD', 2.0, 0.3, 5)",148,1.0,164.821428835392,0.0,1.0,1.0,169,0.9444444444444444,0.9444444444444444,0.11189399659633636,0.11035314202308655,0.06270746555593279,0.06160404119226667,0.11914932727813721,0.9600591659545898,0.9444444444444444
"('wine', 'sens-KD', 2.0, 0.5, 5)",148,1.0,164.57142889499664,0.0,1.0,1.0,169,0.9722222222222222,0.9722222222222222,0.11061117053031921,0.10878126323223114,0.06480741831991407,0.06397788226604462,0.12488540261983871,0.9571177363395691,0.9444444444444444
"('wine', 'sens-KD', 2.0, 0.7, 5)",217,1.0,233.446428835392,0.0,1.0,1.0,238,0.9722222222222222,0.9722222222222222,0.11037857085466385,0.1085197925567627,0.060358944866392344,0.052427851491504245,0.12685799598693848,0.9574670791625977,0.9444444444444444
"('wine', 'sens-KD', 4.0, 0.3, 5)",65,1.0,76.33928608894348,0.0,1.0,1.0,81,0.9444444444444444,0.9444444444444444,0.13446563482284546,0.11916936933994293,0.055516671803262474,0.06391597456402248,0.11845588684082031,0.9611979722976685,0.9444444444444444
"('wine', 'sens-KD', 4.0, 0.5, 5)",57,1.0,72.8035717010498,0.0,1.0,1.0,78,0.9444444444444444,0.9444444444444444,0.13822202384471893,0.11934086680412292,0.056009494596057446,0.06441714862982431,0.12034054845571518,0.9592618942260742,0.9444444444444444
"('wine', 'sens-KD', 4.0, 0.7, 5)",53,1.0,68.16071444749832,0.0,1.0,1.0,74,0.9444444444444444,0.9722222222222222,0.14158108830451965,0.12244941294193268,0.05835296544763774,0.060183520118395485,0.12568654119968414,0.9561942219734192,0.9444444444444444
"('wine', 'sens-LS', 0.05, 6)",75,1.0,86.83928564190865,0.0,1.0,1.0,96,0.9444444444444444,0.9444444444444444,0.16630719602108002,0.16659556329250336,0.07571517013841206,0.06688125017616484,0.3070703148841858,0.901824414730072,
"('wine', 'sens-LS', 0.1, 6)",56,1.0,68.05357140302658,0.0,1.0,1.0,77,0.9444444444444444,0.9444444444444444,0.2037145495414734,0.20533522963523865,0.12611214899354511,0.10708297044038771,0.4229746460914612,0.8614106178283691,
"('wine', 'sens-LS', 0.2, 6)",46,1.0,58.446428537368774,0.0,1.0,1.0,67,0.9444444444444444,0.9444444444444444,0.2799963653087616,0.2815099358558655,0.1648425045940611,0.18163775321510103,0.5976503491401672,0.7918086051940918,
"('wine', 'sens-LS', 0.3, 6)",39,1.0,51.803571343421936,0.0,1.0,1.0,60,0.9444444444444444,0.9444444444444444,0.35930493474006653,0.35735899209976196,0.23849123964707056,0.23824958254893616,0.7302564978599548,0.7270723581314087,
"('wine', 'sens-KD', 1.0, 0.3, 6)",205,0.9642857313156128,209.85714608430862,0.03571426868438721,1.0,0.9642857313156128,226,0.9722222222222222,0.9722222222222222,0.07285836338996887,0.07246945798397064,0.04834382898277706,0.047510773771338985,0.1324448585510254,0.9502461552619934,0.9722222222222222
"('wine', 'sens-KD', 1.0, 0.5, 6)",203,0.9642857313156128,207.96428883075714,0.03571426868438721,1.0,0.9642857313156128,224,0.9722222222222222,0.9722222222222222,0.07365858554840088,0.07302960753440857,0.04816645963324441,0.04750166585048039,0.13992030918598175,0.94779372215271,0.9722222222222222
"('wine', 'sens-KD', 1.0, 0.7, 6)",209,0.9642857313156128,213.82143181562424,0.018170409035264345,0.9824561403508771,0.9642857313156128,230,0.9722222222222222,0.9722222222222222,0.07539355754852295,0.07436701655387878,0.04973124216000239,0.04907464732726415,0.14723463356494904,0.9440020322799683,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.3, 6)",161,0.9642857313156128,167.50000232458115,0.03571426868438721,1.0,0.9642857313156128,182,1.0,1.0,0.0693376362323761,0.0684010237455368,0.05672414849201837,0.05573983904388216,0.14936745166778564,0.9432758688926697,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.5, 6)",135,0.9642857313156128,142.53571611642838,0.03571426868438721,1.0,0.9642857313156128,156,1.0,1.0,0.06969872117042542,0.06885243952274323,0.05745507280031839,0.05647676024172041,0.15346495807170868,0.9425448179244995,0.9722222222222222
"('wine', 'sens-KD', 2.0, 0.7, 6)",113,0.9642857313156128,121.2857157588005,0.018170409035264345,0.9824561403508771,0.9642857313156128,134,1.0,1.0,0.07263285666704178,0.07176116853952408,0.059875122374958456,0.05872670478290982,0.15884870290756226,0.9401249289512634,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.3, 6)",118,0.9642857313156128,126.60714447498322,0.03571426868438721,1.0,0.9642857313156128,139,1.0,1.0,0.062359198927879333,0.06074269115924835,0.05255090196927388,0.050455538762940295,0.1457396149635315,0.9474491477012634,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.5, 6)",119,0.9642857313156128,127.89285868406296,0.03571426868438721,1.0,0.9642857313156128,140,1.0,1.0,0.061556167900562286,0.060175683349370956,0.05161319259140226,0.049997209674782224,0.14465266466140747,0.9483868479728699,0.9722222222222222
"('wine', 'sens-KD', 4.0, 0.7, 6)",299,0.9642857313156128,282.2857185602188,0.018170409035264345,0.9824561403508771,0.9642857313156128,300,1.0,1.0,0.055931687355041504,0.055931687355041504,0.046333490146531,0.046333490146531,0.1284310519695282,0.9536664485931396,0.9722222222222222
"('wine', 'sens-LS', 0.05, 7)",82,1.0,100.30357153713703,0.0,1.0,1.0,103,0.9444444444444444,0.9444444444444444,0.13056065142154694,0.12298476696014404,0.10218366814984216,0.09817360175980461,0.2904019057750702,0.9021994471549988,
"('wine', 'sens-LS', 0.1, 7)",56,1.0,74.30357153713703,0.0,1.0,1.0,77,0.9444444444444444,0.9444444444444444,0.18100355565547943,0.1673649102449417,0.10989437335067324,0.1341403606865141,0.39609435200691223,0.8632289171218872,
"('wine', 'sens-LS', 0.2, 7)",45,1.0,63.30357153713703,0.0,1.0,1.0,66,0.9444444444444444,0.9722222222222222,0.25756287574768066,0.24310122430324554,0.14464625716209412,0.19597936835553909,0.5533414483070374,0.8003466725349426,
"('wine', 'sens-LS', 0.3, 7)",40,1.0,58.33928580582142,0.0,1.0,1.0,61,0.9444444444444444,0.9722222222222222,0.3312391936779022,0.3149571120738983,0.20227620005607602,0.2263870818747414,0.6814693212509155,0.7421681880950928,
"('wine', 'sens-KD', 1.0, 0.3, 7)",121,0.9642857313156128,136.46428717672825,0.03571426868438721,1.0,0.9642857313156128,142,0.9444444444444444,0.9444444444444444,0.13782735168933868,0.1406579315662384,0.0584483825498157,0.06839106811417472,0.14517079293727875,0.9463420510292053,0.9444444444444444
"('wine', 'sens-KD', 1.0, 0.5, 7)",93,0.9642857313156128,107.23214443773031,0.018170409035264345,0.9824561403508771,0.9642857313156128,114,0.9444444444444444,0.9444444444444444,0.1575632095336914,0.15922275185585022,0.05857893659008874,0.07653372486432392,0.17747990787029266,0.9350156784057617,0.9444444444444444
"('wine', 'sens-KD', 1.0, 0.7, 7)",86,0.9642857313156128,99.8035722002387,-0.016917310262981267,0.9473684210526315,0.9642857313156128,107,0.9444444444444444,0.9444444444444444,0.18215976655483246,0.18235398828983307,0.0646849009725783,0.06571127391523789,0.19679950177669525,0.9253525137901306,0.9444444444444444
"('wine', 'sens-KD', 2.0, 0.3, 7)",87,0.9642857313156128,101.37500139325857,0.03571426868438721,1.0,0.9642857313156128,108,0.9444444444444444,0.9444444444444444,0.16289924085140228,0.16509518027305603,0.04629123542043894,0.047278993659549254,0.150227352976799,0.9399569630622864,0.9444444444444444
