dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.0,Distill-S,1,39,0.7983,45.8783,0.1149,0.9097,0.7948,60,0.7952,0.7863,0.657569944858551,0.6926856637001038,0.0687765543043613,0.0801218827754259,0.3745194375514984,0.8639749884605408,0.7899,0.1663862195611,0.9562503695487976,0.1087949946522712,0.1103021949529647,0.9561319351196288,,0.8748
cifar10,0.2,Distill-S,1,64,0.8013,65.73055,0.13355,0.93445,0.8009,85,0.7933,0.7953,0.6767244338989258,0.7035670876502991,0.0753944225028157,0.0832825017511844,0.3613868653774261,0.8686944246292114,0.7926,0.1628767451524734,0.9554767608642578,0.1115894317626953,0.0888242945075035,0.9643017649650574,1.0,0.876
cifar10,0.4,Distill-S,1,46,0.7929,51.07005,0.1557,0.9485,0.7928,67,0.7816,0.787,0.6571556925773621,0.6574646234512329,0.0615299950480461,0.0520793654248118,0.4361752569675445,0.8431299924850464,0.7514,0.1316274663835763,0.8829265832901001,0.3132973313331604,0.2604339718818664,0.9046035408973694,0.969125,0.8176666666666667
cifar10,0.6,Distill-S,1,5,0.7408,18.72635,0.1772,0.9594,0.7822,26,0.7448,0.7786,0.7608247399330139,0.7785851359367371,0.0448621625989675,0.1034528033137321,0.5892069339752197,0.7893878817558289,0.7876,0.1566041782170534,0.9442042112350464,0.1413559317588806,0.0578055121004581,0.977476954460144,0.8625,0.830125
cifar10,0.8,Distill-S,1,7,0.7722,20.1754,0.1978999999999999,0.975,0.7771,28,0.7651,0.7748,0.7255652546882629,0.945081353187561,0.0694720859140157,0.1314194514334201,0.4588333368301391,0.8345720767974854,0.7869,0.1626084397315979,0.9495084881782532,0.1265418529510498,0.0261346045881509,0.9898918867111206,0.9235,0.861
cifar10,1.0,Distill-S,1,4,0.7281,17.829900000000002,0.2048999999999999,0.9999,0.795,25,0.7224,0.7897,0.8007785081863403,1.1413685083389282,0.042351775047183,0.1485268077731132,0.6609317660331726,0.7647517323493958,0.7872,0.1658747660100459,0.9530656933784484,0.1183234378695488,0.0001928461570059,0.9999824166297911,0.81245,
cifar10,0.0,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,0.2,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,0.4,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,0.6,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,0.8,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,1.0,Baseline-Full,2,5,0.7901,19.63695,0.2063999999999999,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.0592480774521827,0.1660763431489467,0.4572227001190185,0.8346042037010193,,,,,,,,
cifar10,0.0,Baseline-Half,2,4,0.7399,17.6308,0.2149999999999999,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.056294211667776,0.1735846177220344,0.5744746923446655,0.7944941520690918,,,,,,,,
cifar10,0.2,Baseline-Half,2,4,0.7399,17.6308,0.2149999999999999,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.056294211667776,0.1735846177220344,0.5744746923446655,0.7944941520690918,,,,,,,,
cifar10,0.4,Baseline-Half,2,4,0.7399,17.6308,0.2149999999999999,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.056294211667776,0.1735846177220344,0.5744746923446655,0.7944941520690918,,,,,,,,
cifar10,0.6,Baseline-Half,2,4,0.7399,17.6308,0.2149999999999999,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.056294211667776,0.1735846177220344,0.5744746923446655,0.7944941520690918,,,,,,,,
