dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
glass,0.0,Baseline-Full,0,54,0.6176470518112183,43.279412396252155,0.17754402082331855,0.8540145985401459,0.6764705777168274,75,0.5581395348837209,0.5813953488372093,1.257967233657837,1.2554795742034912,0.1566009521484375,0.19611633101174997,0.8103248476982117,0.6635835766792297,,,,,,,,
glass,1.0,Baseline-Full,0,54,0.6176470518112183,43.279412396252155,0.17754402082331855,0.8540145985401459,0.6764705777168274,75,0.5581395348837209,0.5813953488372093,1.257967233657837,1.2554795742034912,0.1566009521484375,0.19611633101174997,0.8103248476982117,0.6635835766792297,,,,,,,,
glass,0.0,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.19352086557858228,0.8405797101449275,0.6470588445663452,137,0.5348837209302325,0.5116279069767442,1.477340579032898,1.49998140335083,0.21841540863347608,0.21088976776877116,0.7323577404022217,0.7148249745368958,,,,,,,,
glass,1.0,Baseline-Half,0,116,0.6764705777168274,73.39706037193537,0.19352086557858228,0.8405797101449275,0.6470588445663452,137,0.5348837209302325,0.5116279069767442,1.477340579032898,1.49998140335083,0.21841540863347608,0.21088976776877116,0.7323577404022217,0.7148249745368958,,,,,,,,
glass,0.0,Baseline-LS,0,167,0.6764705777168274,108.48529583960772,0.1926683541657268,0.8985507246376812,0.7058823704719543,188,0.5813953488372093,0.5116279069767442,1.1983827352523804,1.1896401643753052,0.2210469238979872,0.24429613143898715,0.9471786022186279,0.6656055450439453,,,,,,,,
glass,1.0,Baseline-LS,0,167,0.6764705777168274,108.48529583960772,0.1926683541657268,0.8985507246376812,0.7058823704719543,188,0.5813953488372093,0.5116279069767442,1.1983827352523804,1.1896401643753052,0.2210469238979872,0.24429613143898715,0.9471786022186279,0.6656055450439453,,,,,,,,
glass,0.0,Distill-S,0,152,0.6470588445663452,96.0000014975667,0.19394715108733251,0.8115942028985508,0.6176470518112183,173,0.6511627906976745,0.6511627906976745,1.176578164100647,1.1817052364349365,0.16715554581132047,0.18564808576606037,0.6332462430000305,0.7669094204902649,0.6046511627906976,0.25205393014086547,0.7802117975890004,0.5149323070731086,0.4023295355232688,0.8557493677061414,,0.927536231884058
glass,1.0,Distill-S,0,140,0.6470588445663452,89.76470834761858,0.1641091324281001,0.8405797101449275,0.6764705777168274,161,0.5348837209302325,0.5581395348837209,1.4453233480453491,1.4690366983413696,0.2631864409114039,0.3014631610970165,0.6774458289146423,0.7396613955497742,0.6046511627906976,0.3113680461001689,0.8269054490759028,0.47701367352990803,0.3241608860515097,0.9026187276187888,0.8823529411764706,1.0
wine,0.0,Baseline-Full,0,84,1.0,101.8749998062849,0.0,1.0,1.0,105,1.0,1.0,0.008811931125819683,0.007080952171236277,0.007832065224647522,0.006388348009851243,0.024337125942111015,0.9921678900718689,,,,,,,,
wine,1.0,Baseline-Full,0,84,1.0,101.8749998062849,0.0,1.0,1.0,105,1.0,1.0,0.008811931125819683,0.007080952171236277,0.007832065224647522,0.006388348009851243,0.024337125942111015,0.9921678900718689,,,,,,,,
wine,0.0,Baseline-Half,0,299,1.0,294.7321422845125,0.0,1.0,1.0,300,0.9722222222222222,0.9722222222222222,0.025074029341340065,0.025074029341340065,0.016229462292459276,0.016229462292459276,0.026685619726777077,0.9870383739471436,,,,,,,,
wine,1.0,Baseline-Half,0,299,1.0,294.7321422845125,0.0,1.0,1.0,300,0.9722222222222222,0.9722222222222222,0.025074029341340065,0.025074029341340065,0.016229462292459276,0.016229462292459276,0.026685619726777077,0.9870383739471436,,,,,,,,
wine,0.0,Baseline-LS,0,140,1.0,155.91071374714375,0.0,1.0,1.0,161,0.9722222222222222,0.9722222222222222,0.10420980304479599,0.10496262460947037,0.08366514907942878,0.08458816011746724,0.2910248041152954,0.9189383387565613,,,,,,,,
wine,1.0,Baseline-LS,0,140,1.0,155.91071374714375,0.0,1.0,1.0,161,0.9722222222222222,0.9722222222222222,0.10420980304479599,0.10496262460947037,0.08366514907942878,0.08458816011746724,0.2910248041152954,0.9189383387565613,,,,,,,,
wine,0.0,Distill-S,0,117,1.0,133.0178566724062,0.0,1.0,1.0,138,1.0,1.0,0.017479274421930313,0.014830359257757664,0.016292502482732136,0.014006445805231728,0.0632181465625763,0.9837075471878052,0.9722222222222222,0.025181884872156505,0.9781852095593708,0.0622086511365412,0.08260883114236588,0.9726440849894786,,0.9473684210526315
wine,1.0,Distill-S,0,277,1.0,291.7321422845125,0.0,1.0,1.0,297,1.0,1.0,0.022264644503593445,0.022265419363975525,0.01699326435724894,0.016999756296475727,0.04025036469101906,0.9830067753791809,1.0,0.027139312218881523,0.9728606877811183,0.07398251175063486,0.035097506508779915,0.9939319639368568,1.0,
