dataset,alpha,metric,contrast,n_seeds,mean_diff,ci_low,ci_high,p_wilcoxon,p_holm,r_rank_biserial,sig
fashion_mnist,0.8,test_acc_best,Distill-S vs Baseline-Half,20,0.0005949999999999955,-0.000985000000000008,0.0022401250000000064,0.6948107538415065,1.0,0.1,ns
fashion_mnist,1.0,test_acc_best,Distill-S vs Baseline-Half,20,-0.00047499999999999767,-0.002000124999999996,0.0009249999999999984,0.7021521839598676,1.0,-0.1,ns
fashion_mnist,0.0,test_acc_final,Distill-S vs Baseline-Half,20,0.011140000000000011,0.00932487500000001,0.013090375000000007,1.9073486328125e-06,1.1444091796875e-05,1.0,***
fashion_mnist,0.2,test_acc_final,Distill-S vs Baseline-Half,20,0.010120000000000018,0.008115000000000022,0.012365125000000013,1.9073486328125e-06,1.1444091796875e-05,1.0,***
fashion_mnist,0.4,test_acc_final,Distill-S vs Baseline-Half,20,0.00846,0.006700000000000005,0.010499999999999987,8.844915021211901e-05,0.00035379660084847603,1.0,***
fashion_mnist,0.6,test_acc_final,Distill-S vs Baseline-Half,20,0.00470500000000002,0.002520000000000016,0.007045124999999999,0.0019440584341867799,0.00583217530256034,0.8105263157894737,**
fashion_mnist,0.8,test_acc_final,Distill-S vs Baseline-Half,20,0.003955000000000003,0.001960000000000006,0.006090000000000012,0.002902103448847165,0.00583217530256034,0.7789473684210526,**
fashion_mnist,1.0,test_acc_final,Distill-S vs Baseline-Half,20,0.000275000000000003,-0.00197012500000001,0.0023501250000000054,0.6812698457572635,0.6812698457572635,0.10476190476190476,ns
fashion_mnist,0.0,test_loss_best,Distill-S vs Baseline-Half,20,-0.025401546806097047,-0.029448816515505315,-0.020833113286644254,3.814697265625e-06,2.288818359375e-05,-0.9904761904761905,***
fashion_mnist,0.2,test_loss_best,Distill-S vs Baseline-Half,20,-0.01745786145329476,-0.021527288481593146,-0.013087216168642059,3.814697265625e-06,2.288818359375e-05,-0.9904761904761905,***
