dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
fashion_mnist,0.0,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,0.2,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,0.4,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,0.6,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,0.8,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,1.0,Baseline-Full,0,4,0.931,22.279041666666664,0.06172916666666661,0.9948958333333333,0.9331666666666667,25,0.92,0.9218,0.2200411558151245,0.4276353418827057,0.018313430845737465,0.05969790423810478,0.16255910694599152,0.9377156496047974,,,,,,,,
fashion_mnist,0.0,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,0.2,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,0.4,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,0.6,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,0.8,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,1.0,Baseline-Full,1,3,0.9249166666666667,21.33625,0.06152083333333325,0.9945208333333333,0.933,24,0.9219,0.9251,0.22932693362236023,0.432771772146225,0.015584229359030685,0.058459262689948034,0.17571699619293213,0.934800386428833,,,,,,,,
fashion_mnist,0.0,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,0.2,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,0.4,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,0.6,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,0.8,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,1.0,Baseline-Full,2,5,0.9235833333333333,23.104166666666664,0.06700000000000006,0.9938333333333333,0.9268333333333333,26,0.924,0.9242,0.22204291820526123,0.4213474690914154,0.02223984807729724,0.05694972609281544,0.14856596291065216,0.9454888701438904,,,,,,,,
fashion_mnist,0.0,Baseline-Full,3,3,0.928,21.273249999999997,0.06466666666666665,0.9928333333333333,0.9281666666666667,24,0.9227,0.9233,0.21695004403591156,0.3965299427509308,0.018415155526995675,0.05516058081686501,0.1558164656162262,0.9410824179649353,,,,,,,,
fashion_mnist,0.2,Baseline-Full,3,3,0.928,21.273249999999997,0.06466666666666665,0.9928333333333333,0.9281666666666667,24,0.9227,0.9233,0.21695004403591156,0.3965299427509308,0.018415155526995675,0.05516058081686501,0.1558164656162262,0.9410824179649353,,,,,,,,
fashion_mnist,0.4,Baseline-Full,3,3,0.928,21.273249999999997,0.06466666666666665,0.9928333333333333,0.9281666666666667,24,0.9227,0.9233,0.21695004403591156,0.3965299427509308,0.018415155526995675,0.05516058081686501,0.1558164656162262,0.9410824179649353,,,,,,,,
fashion_mnist,0.6,Baseline-Full,3,3,0.928,21.273249999999997,0.06466666666666665,0.9928333333333333,0.9281666666666667,24,0.9227,0.9233,0.21695004403591156,0.3965299427509308,0.018415155526995675,0.05516058081686501,0.1558164656162262,0.9410824179649353,,,,,,,,
fashion_mnist,0.8,Baseline-Full,3,3,0.928,21.273249999999997,0.06466666666666665,0.9928333333333333,0.9281666666666667,24,0.9227,0.9233,0.21695004403591156,0.3965299427509308,0.018415155526995675,0.05516058081686501,0.1558164656162262,0.9410824179649353,,,,,,,,
