dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc,teacher_ece,teacher_conf_mean,teacher_entropy_mean,teacher_soft_entropy,teacher_soft_conf,agreement_overlap,agreement_nonoverlap
cifar10,0.0,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,0.2,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,0.4,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,0.6,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,0.8,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,1.0,Baseline-Full,2,5,0.7901,19.63695,0.20639999999999992,0.9833,0.7769,26,0.7758,0.7739,0.6505298018455505,1.285361886024475,0.059248077452182746,0.16607634314894676,0.45722270011901855,0.8346042037010193,,,,,,,,
cifar10,0.0,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,0.2,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,0.4,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,0.6,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,0.8,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,1.0,Baseline-Full,3,7,0.7951,21.134650000000004,0.1905,0.9849,0.7944,28,0.8031,0.7957,0.6395466327667236,1.150354266166687,0.07040678815543652,0.14562009756863115,0.3439435064792633,0.8735068440437317,,,,,,,,
cifar10,0.0,Baseline-Half,2,4,0.7399,17.6308,0.21499999999999997,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.05629421166777609,0.17358461772203443,0.5744746923446655,0.7944941520690918,,,,,,,,
cifar10,0.2,Baseline-Half,2,4,0.7399,17.6308,0.21499999999999997,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.05629421166777609,0.17358461772203443,0.5744746923446655,0.7944941520690918,,,,,,,,
cifar10,0.4,Baseline-Half,2,4,0.7399,17.6308,0.21499999999999997,0.9788,0.7638,25,0.7382,0.7514,0.7579376697540283,1.345747947692871,0.05629421166777609,0.17358461772203443,0.5744746923446655,0.7944941520690918,,,,,,,,
